EVENT_WOBA,WOBA_CUMU_BAT,WOBA_CUMU_PIT,HAND_MATCH,BAT_HOME_IND,PIT_REST,DAYS_SINCE_SZN_START,IN_DIV,IN_LEAGUE,PITCH_COUNT_CUMU,FIELD_POS,OUTS_CT,ORDER_CT,BATTER_IDX
0,0.2730909090909091,0.29624193548387096,0,0,6,4,1,1,2,8,0,1,1
0.883,0.294615763546798,0.3055555555555556,0,0,6,4,1,1,5,4,1,1,2
0,0.364335,0.30078125,1,0,6,4,1,1,9,7,1,1,3
0,0.3320666666666666,0.29615384615384616,0,0,6,4,1,1,12,10,2,1,4
0,0.2886304347826087,0.3647575757575757,0,1,6,4,1,1,3,4,0,1,1
0.699,0.24302898550724636,0.3664371859296483,1,1,6,4,1,1,8,6,1,1,2
0,0.34572826086956526,0.364605,1,1,6,4,1,1,15,3,2,1,3
0.699,0.3694545454545455,0.3022575757575757,0,0,6,4,1,1,18,5,0,1,5
0.699,0.2942650602409638,0.30817910447761193,0,0,6,4,1,1,24,9,0,1,6
0,0.2765096153846154,0.3036470588235294,1,0,6,4,1,1,29,3,0,1,7
0,0.34625,0.2992463768115942,0,0,6,4,1,1,37,2,2,1,8
1.979,0.30903947368421053,0.37263681592039805,0,1,6,4,1,1,19,5,0,1,4
0.699,0.26179746835443035,0.37425247524752475,1,1,6,4,1,1,25,7,0,1,5
0,0.3176060606060606,0.3724088669950739,1,1,6,4,1,1,27,9,0,1,6
0,0.15826027397260276,0.3705833333333334,0,1,6,4,1,1,28,10,2,1,7
0,0.254875,0.3687756097560976,1,1,6,4,1,1,31,2,0,1,8
0,0.1763448275862069,0.3669854368932039,0,1,6,4,1,1,36,8,1,1,9
0,0.2855268817204301,0.36521256038647343,0,1,6,4,1,1,39,4,2,2,1
0,0.23955714285714283,0.3634567307692308,1,1,6,4,1,1,45,6,0,2,2
0,0.34201075268817205,0.3617177033492823,1,1,6,4,1,1,49,3,1,2,3
0,0.30502597402597403,0.3599952380952381,0,1,6,4,1,1,52,5,2,2,4
0,0.258525,0.35828909952606636,1,1,6,4,1,1,54,7,0,2,5
0,0.30826470588235294,0.3565990566037736,1,1,6,4,1,1,59,9,1,2,6
0.699,0.16556756756756758,0.35820657276995305,0,1,6,4,1,1,64,10,2,2,7
0,0.2504035087719298,0.35653271028037387,1,1,6,4,1,1,70,2,2,2,8
0.883,0.37364705882352944,0.33833846153846153,0,0,6,5,1,1,2,8,0,1,1
0,0.29386602870813394,0.33321212121212124,0,0,6,5,1,1,6,4,0,1,2
0,0.35711650485436897,0.32823880597014926,1,0,6,5,1,1,12,7,1,1,3
0,0.3252702702702703,0.32341176470588234,0,0,6,5,1,1,16,10,2,1,4
0,0.27375257731958763,0.3074423076923077,0,1,6,5,1,1,4,4,0,1,1
0,0.22660810810810808,0.30548407643312103,1,1,6,5,1,1,7,6,1,1,2
0,0.3370103092783505,0.3035506329113924,1,1,6,5,1,1,9,3,2,1,3
0,0.3642368421052632,0.31872463768115944,0,0,6,5,1,1,23,5,0,1,5
0.699,0.3021520467836257,0.32415714285714287,0,0,6,5,1,1,30,9,1,1,6
0,0.27192660550458714,0.31959154929577466,1,0,6,5,1,1,35,3,1,1,7
0.699,0.3270625,0.3060377358490566,0,1,6,5,1,1,15,10,0,1,4
0.883,0.26504761904761903,0.30964375,1,1,6,5,1,1,18,7,0,1,5
0,0.372,0.30772049689440995,1,1,6,5,1,1,24,5,0,1,6
0,0.365125,0.305820987654321,1,1,6,5,1,1,28,8,1,1,7
0,0.25148076923076923,0.3039447852760736,1,1,6,5,1,1,33,9,2,1,8
0,0.3422564102564103,0.3151527777777778,0,0,6,5,1,1,40,2,0,1,8
0,0.30199375,0.31083561643835617,0,0,6,5,1,1,44,6,1,1,9
0,0.3528888888888889,0.30663513513513513,0,0,6,5,1,1,49,8,2,2,1
0,0.12516666666666668,0.30209146341463416,1,1,6,5,1,1,35,2,0,1,9
0,0.2709591836734694,0.30026060606060606,0,1,6,5,1,1,37,4,1,2,1
0,0.22358666666666666,0.2984518072289157,1,1,6,5,1,1,38,6,2,2,2
0.728,0.2959333333333333,0.3122533333333333,0,0,6,5,1,1,52,4,0,2,2
0,0.3553913043478261,0.30814473684210525,1,0,6,5,1,1,57,7,0,2,3
0.699,0.3286071428571429,0.3132207792207792,0,0,6,5,1,1,63,10,2,2,4
0,0.3610695652173913,0.3092051282051282,0,0,6,5,1,1,71,5,2,2,5
0,0.3335714285714286,0.29666467065868263,1,1,6,5,1,1,41,3,0,2,3
0.699,0.33165432098765435,0.2990595238095238,0,1,6,5,1,1,46,10,1,2,4
1.238,0.27649411764705883,0.3046153846153846,1,1,6,5,1,1,48,7,1,2,5
0.699,0.38921052631578945,0.3069352941176471,1,1,6,5,1,1,54,5,1,2,6
0.883,0.39558823529411763,0.31030409356725147,1,1,6,5,1,1,55,8,1,2,7
0,0.24673584905660378,0.3085,1,1,6,5,1,1,61,9,1,2,8
0,0.3003953488372093,0.3052911392405063,0,0,6,5,1,1,74,9,0,2,6
0,0.26945454545454545,0.301475,1,0,6,5,1,1,76,3,1,2,7
0,0.3337,0.29775308641975307,0,0,6,5,1,1,81,2,2,2,8
0,0.30011801242236025,0.2941219512195122,0,0,6,5,1,1,83,6,0,2,9
0.699,0.37110526315789477,0.299,0,0,6,5,1,1,89,8,1,3,1
1.979,0.30390995260663506,0.319,0,0,6,5,1,1,92,4,1,3,2
0,0.35368269230769234,0.3152470588235294,1,0,6,5,1,1,93,7,1,3,3
0,0.2561531531531532,0.3047391304347826,0,0,5,6,1,1,4,6,0,1,1
0,0.35031428571428574,0.3003857142857143,0,0,5,6,1,1,9,7,1,1,2
0,0.301056338028169,0.2961549295774648,1,0,5,6,1,1,13,4,2,1,3
0,0.28687254901960785,0.29833739837398376,0,1,5,6,1,1,5,4,0,1,1
0.883,0.43254545454545457,0.30070445344129554,1,1,5,6,1,1,7,5,1,1,2
0,0.3291470588235294,0.299491935483871,1,1,5,6,1,1,11,10,1,1,3
0,0.3198095238095238,0.298289156626506,0,1,5,6,1,1,15,3,2,1,4
0,0.23834615384615385,0.2920416666666667,0,0,5,6,1,1,19,3,0,1,4
0,0.2684867256637168,0.288041095890411,1,0,5,6,1,1,21,10,1,1,5
0,0.2568888888888889,0.28414864864864864,0,0,5,6,1,1,23,2,2,1,6
0,0.2670681818181818,0.297096,1,1,5,6,1,1,21,7,0,1,5
0,0.1570769230769231,0.29591235059760956,0,1,5,6,1,1,27,9,1,1,6
0,0.24953333333333333,0.29473809523809524,1,1,5,6,1,1,32,2,2,1,7
1.238,0.3063142857142857,0.29686666666666667,1,0,5,6,1,1,24,9,0,1,7
1.979,0.3102241379310345,0.319,0,0,5,6,1,1,26,8,0,1,8
0,0.2520172413793103,0.31485714285714284,0,0,5,6,1,1,28,5,0,1,9
0.699,0.2601071428571428,0.3197820512820513,0,0,5,6,1,1,35,6,1,2,1
0,0.34865402843601895,0.31573417721518987,0,0,5,6,1,1,36,7,1,2,2
0.883,0.3037757009345794,0.32282500000000003,1,0,5,6,1,1,39,4,2,2,3
0,0.18172727272727274,0.2935731225296443,0,1,5,6,1,1,36,8,0,1,8
0,0.2674125,0.29241732283464567,1,1,5,6,1,1,39,6,1,1,9
0,0.2840873786407767,0.2912705882352941,0,1,5,6,1,1,46,4,2,2,1
0,0.2295185185185185,0.3188395061728395,0,0,5,6,1,1,42,3,0,2,4
0,0.2661315789473684,0.3149512195121951,1,0,5,6,1,1,47,10,1,2,5
0,0.2545321100917431,0.3111566265060241,0,0,5,6,1,1,54,2,2,2,6
0,0.4137391304347826,0.2901328125,1,1,5,6,1,1,48,5,0,2,2
0,0.3259514563106796,0.28900389105058366,1,1,5,6,1,1,52,10,1,2,3
0,0.3160470588235294,0.28788372093023257,0,1,5,6,1,1,56,3,2,2,4
0,0.30457386363636363,0.307452380952381,1,0,5,6,1,1,57,9,0,2,7
0,0.30757264957264957,0.3038352941176471,0,0,5,6,1,1,60,8,1,2,8
0.728,0.26008474576271184,0.3087674418604651,0,0,5,6,1,1,64,5,2,2,9
0.699,0.2639911504424779,0.3132528735632184,0,0,5,6,1,1,69,6,2,3,1
0,0.34700943396226414,0.30969318181818184,0,0,5,6,1,1,73,7,2,3,2
0,0.26406741573033704,0.2867722007722008,1,1,5,6,1,1,60,7,0,2,5
0,0.15508860759493673,0.2856692307692308,0,1,5,6,1,1,65,9,1,2,6
0,0.24544262295081967,0.2845747126436782,1,1,5,6,1,1,70,2,2,2,7
1.979,0.3115674418604651,0.3284494382022472,1,0,5,6,1,1,76,4,0,3,3
0,0.22132142857142859,0.3248,0,0,5,6,1,1,78,3,0,3,4
0,0.26381739130434784,0.3212307692307692,1,0,5,6,1,1,85,10,1,3,5
0.699,0.25857272727272723,0.32533695652173916,0,0,5,6,1,1,91,2,2,3,6
0,0.17638235294117646,0.2834885496183206,0,1,5,6,1,1,73,8,0,2,8
0,0.26411111111111113,0.2824106463878327,1,1,5,6,1,1,76,6,1,2,9
0,0.2813557692307692,0.2813409090909091,0,1,5,6,1,1,81,4,2,3,1
0.699,0.425625,0.2829169811320755,1,1,5,6,1,1,87,5,0,3,2
0,0.3228173076923077,0.28185338345864663,1,1,5,6,1,1,92,10,0,3,3
0,0.32793617021276594,0.436325,0,0,5,13,0,0,5,9,0,1,1
0,0.2858104265402843,0.4327190082644628,1,0,5,13,0,0,8,6,1,1,2
0.883,0.40052849740932644,0.43640983606557376,1,0,5,13,0,0,10,10,2,1,3
0,0.3308411214953271,0.43286178861788616,0,0,5,13,0,0,16,7,2,1,4
0,0.27604716981132077,0.33108536585365855,0,1,5,13,0,0,6,4,0,1,1
0,0.2211139240506329,0.3290787878787879,1,1,5,13,0,0,9,6,1,1,2
0.883,0.328152380952381,0.3324156626506024,1,1,5,13,0,0,15,3,2,1,3
0,0.3087816091954023,0.3304251497005988,0,1,5,13,0,0,19,10,2,1,4
0.728,0.3077692307692308,0.43524193548387097,0,0,5,13,0,0,18,8,0,1,5
0,0.3267043478260869,0.43176,0,0,5,13,0,0,24,4,0,1,6
0,0.2316025641025641,0.42833333333333334,1,0,5,13,0,0,28,2,1,1,7
0.883,0.28061170212765957,0.4319133858267717,1,0,5,13,0,0,31,3,2,1,8
0,0.25767032967032966,0.4285390625,1,0,5,13,0,0,33,5,2,1,9
0,0.2582637362637363,0.3284583333333333,1,1,5,13,0,0,26,7,0,1,5
0,0.15125925925925926,0.32651479289940827,0,1,5,13,0,0,28,9,1,1,6
0,0.2577469879518072,0.3245941176470588,1,1,5,13,0,0,31,5,2,1,7
0.699,0.3298994708994709,0.43063565891472866,0,0,5,13,0,0,40,9,0,2,1
0,0.2844622641509434,0.4273230769230769,1,0,5,13,0,0,42,6,0,2,2
0,0.3984639175257732,0.4240610687022901,1,0,5,13,0,0,43,10,2,2,3
0,0.27139285714285716,0.32269590643274854,1,1,5,13,0,0,34,8,0,1,8
0,0.23765079365079364,0.32081976744186047,1,1,5,13,0,0,37,2,1,1,9
0,0.27346728971962614,0.3189653179190751,0,1,5,13,0,0,43,4,2,2,1
0,0.3293023255813953,0.42084848484848486,0,0,5,13,0,0,48,7,0,2,4
0,0.30516101694915254,0.41768421052631577,0,0,5,13,0,0,51,8,1,2,5
0,0.32388793103448277,0.4145671641791045,0,0,5,13,0,0,58,4,2,2,6
0,0.21835,0.317132183908046,1,1,5,13,0,0,47,6,0,2,2
1.238,0.3367358490566038,0.3223942857142857,1,1,5,13,0,0,48,3,1,2,3
0,0.3052727272727273,0.3205625,0,1,5,13,0,0,53,10,1,2,4
0,0.2554565217391304,0.3187514124293785,1,1,5,13,0,0,54,7,2,2,5
0,0.22867088607594938,0.4114962962962963,1,0,5,13,0,0,64,2,0,2,7
0,0.27912698412698417,0.40847058823529414,1,0,5,13,0,0,66,3,1,2,8
0,0.2548695652173913,0.40548905109489053,1,0,5,13,0,0,69,5,2,2,9
0,0.14941463414634149,0.31696067415730333,0,1,5,13,0,0,55,9,0,2,6
0.883,0.2651904761904762,0.32012290502793295,1,1,5,13,0,0,58,5,1,2,7
0,0.26663157894736844,0.31834444444444443,1,1,5,13,0,0,65,8,2,2,8
0,0.3281631578947368,0.40255072463768116,0,0,5,13,0,0,73,9,0,3,1
0,0.28312676056338026,0.3996546762589928,1,0,5,13,0,0,77,6,1,3,2
0,0.3964205128205129,0.3968,1,0,5,13,0,0,83,10,2,3,3
0,0.2339375,0.31658563535911605,1,1,5,13,0,0,69,2,0,2,9
0,0.27093518518518517,0.31484615384615383,0,1,5,13,0,0,71,4,1,3,1
0,0.21565432098765433,0.3131256830601093,1,1,5,13,0,0,73,6,2,3,2
0,0.3277777777777778,0.39398581560283685,0,0,5,13,0,0,87,7,0,3,4
0,0.3025966386554622,0.3912112676056338,0,0,5,13,0,0,90,8,1,3,5
1.238,0.3317008547008547,0.3971328671328671,0,0,5,13,0,0,91,4,2,3,6
0,0.22581250000000003,0.394375,1,0,5,13,0,0,98,2,2,3,7
0,0.3333160621761658,0.3228846153846154,0,0,5,14,0,0,1,9,0,1,1
0.883,0.2873703703703704,0.3299746835443038,1,0,5,14,0,0,4,6,1,1,2
0,0.39594416243654823,0.32585000000000003,1,0,5,14,0,0,7,10,1,1,3
0.699,0.32797706422018347,0.3304567901234568,0,0,5,14,0,0,18,7,2,1,4
1.979,0.3202642487046632,0.3505609756097561,1,0,5,14,0,0,20,3,2,1,5
0,0.2793645833333333,0.34633734939759037,1,0,5,14,0,0,25,4,2,1,6
0,0.27236363636363636,0.2194933920704846,0,1,5,14,0,0,3,4,0,1,1
0,0.3928846153846154,0.21853070175438596,1,1,5,14,0,0,4,5,1,1,2
0,0.3456238532110092,0.2175764192139738,1,1,5,14,0,0,10,10,2,1,3
0.883,0.2634736842105263,0.35272619047619047,1,0,5,14,0,0,26,5,0,1,7
0,0.30845762711864405,0.3485764705882353,0,0,5,14,0,0,31,2,0,1,8
0,0.34572868217054264,0.3445232558139535,1,0,5,14,0,0,34,8,2,1,9
0,0.33159793814432986,0.3405632183908046,0,0,5,14,0,0,37,9,2,2,1
0.883,0.3049120879120879,0.2204695652173913,0,1,5,14,0,0,15,3,0,1,4
0.883,0.25941489361702125,0.22333766233766233,1,1,5,14,0,0,16,7,0,1,5
1.979,0.16941666666666666,0.2309051724137931,0,1,5,14,0,0,17,9,0,1,6
0,0.16610000000000003,0.22991416309012877,0,1,5,14,0,0,19,6,0,1,7
0,0.14396296296296296,0.22893162393162395,1,1,5,14,0,0,23,2,1,1,8
0,0.16658333333333333,0.22795744680851063,0,1,5,14,0,0,25,8,2,1,9
0.883,0.2901152073732719,0.3467272727272727,1,0,5,14,0,0,40,6,0,2,2
0,0.3939444444444445,0.3428314606741573,1,0,5,14,0,0,42,10,0,2,3
0.699,0.32967123287671235,0.34678888888888887,0,0,5,14,0,0,48,7,1,2,4
0,0.3186134020618557,0.34297802197802196,1,0,5,14,0,0,52,3,1,2,5
0,0.27791709844559587,0.33925,1,0,5,14,0,0,54,4,2,2,6
0,0.26990990990990993,0.2269915254237288,0,1,5,14,0,0,26,4,0,2,1
0,0.37833333333333335,0.22603375527426162,1,1,5,14,0,0,31,5,1,2,2
0,0.3424818181818182,0.22508403361344537,1,1,5,14,0,0,36,10,2,2,3
0,0.3015978260869565,0.22414225941422594,0,1,5,14,0,0,42,3,0,2,4
0,0.2566842105263158,0.22320833333333334,1,1,5,14,0,0,48,7,1,2,5
0,0.1674235294117647,0.22228215767634854,0,1,5,14,0,0,54,9,2,2,6
0,0.16074193548387097,0.22136363636363637,0,1,5,14,0,0,63,6,0,2,7
0,0.13882142857142857,0.22045267489711934,1,1,5,14,0,0,68,2,1,2,8
0,0.16208108108108107,0.21954918032786885,0,1,5,14,0,0,71,8,2,2,9
0,0.2675,0.2186530612244898,0,1,5,14,0,0,72,4,0,3,1
0,0.3648214285714286,0.21776422764227643,1,1,5,14,0,0,74,5,1,3,2
0.699,0.3456936936936937,0.21971255060728745,1,1,5,14,0,0,78,10,2,3,3
0,0.29835483870967744,0.2188266129032258,0,1,5,14,0,0,80,3,2,3,4
0,0.24807975460122697,0.3991525423728814,1,0,5,15,0,0,4,6,0,1,1
0,0.354764705882353,0.3925,1,0,5,15,0,0,8,4,1,1,2
0,0.3163080568720379,0.38606557377049183,1,0,5,15,0,0,12,10,2,1,3
0,0.2575932203389831,0.3655708502024292,1,1,6,15,0,0,3,8,0,1,1
0,0.2184642857142857,0.3640967741935484,0,1,6,15,0,0,7,4,1,1,2
0.699,0.34576106194690265,0.36544176706827314,1,1,6,15,0,0,11,3,2,1,3
0,0.30136842105263156,0.36398,1,1,6,15,0,0,13,5,2,1,4
1.979,0.3741578947368421,0.411758064516129,1,0,5,15,0,0,15,3,0,1,4
0,0.21648351648351646,0.4052222222222222,0,0,5,15,0,0,19,7,0,1,5
0,0.3357891891891892,0.398890625,1,0,5,15,0,0,24,5,1,1,6
0,0.290984375,0.3927538461538462,1,0,5,15,0,0,29,9,2,1,7
0.699,0.2685918367346939,0.3653147410358566,1,1,6,15,0,0,19,7,0,1,5
0.883,0.3699333333333333,0.3673690476190476,0,1,6,15,0,0,20,9,0,1,6
0,0.26280701754385966,0.36591699604743083,1,1,6,15,0,0,24,10,0,1,7
0.699,0.2410923076923077,0.3672283464566929,0,1,6,15,0,0,30,2,1,1,8
0.883,0.2692906976744186,0.36925098039215687,0,1,6,15,0,0,31,6,1,1,9
0,0.2533,0.36780859375,1,1,6,15,0,0,38,8,1,2,1
0,0.21589411764705882,0.3663774319066148,0,1,6,15,0,0,43,4,2,2,2
0,0.24592682926829268,0.3868030303030303,1,0,5,15,0,0,31,2,0,1,8
0,0.3514948453608247,0.38102985074626866,1,0,5,15,0,0,37,8,1,1,9
0,0.2465670731707317,0.3754264705882353,1,0,5,15,0,0,44,6,2,2,1
0.883,0.3504736842105263,0.3683798449612403,1,1,6,15,0,0,45,3,0,2,3
0,0.29822916666666666,0.366957528957529,1,1,6,15,0,0,46,5,0,2,4
0,0.2658787878787879,0.36554615384615385,1,1,6,15,0,0,49,7,2,2,5
0,0.352461038961039,0.3699855072463768,1,0,5,15,0,0,46,4,0,2,2
0,0.31481603773584904,0.3647,1,0,5,15,0,0,50,10,1,2,3
0,0.36456410256410254,0.35956338028169016,1,0,5,15,0,0,58,3,2,2,4
0,0.358,0.36414559386973183,0,1,6,15,0,0,53,9,0,2,6
0,0.2605217391304348,0.3627557251908397,1,1,6,15,0,0,58,10,1,2,7
1.238,0.2561969696969697,0.3660836501901141,0,1,6,15,0,0,61,2,2,2,8
1.979,0.2889425287356322,0.37219318181818184,0,1,6,15,0,0,66,6,2,2,9
0,0.24914754098360656,0.370788679245283,1,1,6,15,0,0,68,8,2,3,1
0.883,0.22365116279069766,0.3727142857142857,0,1,6,15,0,0,73,4,0,3,2
0,0.3474260869565217,0.3713183520599251,1,1,6,15,0,0,80,3,0,3,3
0,0.29515463917525775,0.36993283582089553,1,1,6,15,0,0,83,5,1,3,4
0.883,0.27204999999999996,0.37184014869888476,1,1,6,15,0,0,91,7,2,3,5
1.979,0.40865625,0.3777925925925926,0,1,6,15,0,0,96,9,2,3,6
1.979,0.2681823529411765,0.3345930232558139,1,0,5,16,0,0,2,6,0,1,1
0.883,0.35028125,0.34089655172413796,0,0,5,16,0,0,4,4,0,1,2
1.979,0.32560648148148147,0.35951136363636366,0,0,5,16,0,0,7,10,0,1,3
1.979,0.3998863636363636,0.3777078651685393,0,0,5,16,0,0,10,3,0,1,4
1.979,0.34947120418848165,0.39549999999999996,1,0,5,16,0,0,11,5,0,1,5
0,0.2043846153846154,0.39115384615384613,0,0,5,16,0,0,14,9,0,1,6
0.883,0.29907575757575755,0.3965,1,0,5,16,0,0,21,7,1,1,7
0.699,0.23795833333333336,0.399752688172043,0,0,5,16,0,0,35,2,1,1,8
0,0.3566116504854369,0.3955,0,0,5,16,0,0,43,8,1,1,9
0,0.2666140350877193,0.39133684210526315,1,0,5,16,0,0,46,6,2,2,1
0,0.2735166666666667,0.36570769230769234,0,1,6,16,0,0,2,4,0,1,1
0.883,0.22352222222222223,0.37354545454545457,1,1,6,16,0,0,5,6,1,1,2
0,0.3431680672268908,0.36797014925373134,1,1,6,16,0,0,9,10,1,1,3
0,0.15989887640449438,0.36255882352941177,0,1,6,16,0,0,15,9,2,1,4
0.883,0.3535900621118012,0.39645833333333336,0,0,5,16,0,0,47,4,0,2,2
0,0.3241059907834101,0.3923711340206186,0,0,5,16,0,0,51,10,0,2,3
0,0.39099999999999996,0.38836734693877556,0,0,5,16,0,0,56,3,1,2,4
0.883,0.35225,0.39336363636363636,1,0,5,16,0,0,60,5,2,2,5
0.883,0.2295185185185185,0.39826,0,0,5,16,0,0,65,9,2,2,6
0,0.297572864321608,0.39431683168316833,1,0,5,16,0,0,67,7,2,2,7
0,0.2785673076923077,0.35730434782608694,1,1,6,16,0,0,16,7,0,1,5
0,0.39885714285714285,0.3522,1,1,6,16,0,0,18,3,1,1,6
0,0.29954945054945054,0.3472394366197183,1,1,6,16,0,0,20,5,2,1,7
0,0.23310204081632654,0.39045098039215687,0,0,5,16,0,0,74,2,0,2,8
0,0.35318269230769234,0.3866601941747573,0,0,5,16,0,0,82,8,1,2,9
0,0.2650639534883721,0.3829423076923077,1,0,5,16,0,0,87,6,2,3,1
0.883,0.189475,0.35468055555555555,0,1,6,16,0,0,21,8,0,1,8
0.883,0.2679855072463768,0.3619178082191781,1,1,6,16,0,0,23,2,0,1,9
0,0.27125619834710746,0.35702702702702704,0,1,6,16,0,0,25,4,0,2,1
1.238,0.23467032967032966,0.36877333333333334,1,1,6,16,0,0,27,6,1,2,2
0,0.3403083333333334,0.363921052631579,1,1,6,16,0,0,28,10,1,2,3
0,0.15812222222222222,0.35919480519480523,0,1,6,16,0,0,30,9,2,2,4
0,0.3514074074074074,0.3792952380952381,0,0,5,16,0,0,91,4,0,3,2
0.883,0.3266697247706422,0.3840471698113208,0,0,5,16,0,0,92,10,1,3,3
0,0.38249999999999995,0.3804579439252337,0,0,5,16,0,0,93,3,1,3,4
0,0.35042487046632126,0.3769351851851852,1,0,5,16,0,0,95,5,2,3,5
0.699,0.28257142857142853,0.36355128205128207,1,1,6,16,0,0,36,7,0,2,5
0.699,0.40719444444444447,0.3677974683544304,1,1,6,16,0,0,42,3,0,2,6
0,0.29629347826086955,0.3632,1,1,6,16,0,0,44,5,0,2,7
0.883,0.206390243902439,0.36961728395061727,0,1,6,16,0,0,49,8,1,2,8
0.699,0.2741428571428572,0.3736341463414634,1,1,6,16,0,0,58,2,1,2,9
0,0.2690327868852459,0.36913253012048197,0,1,6,16,0,0,62,4,1,3,1
0.883,0.24171739130434783,0.37525000000000003,1,1,6,16,0,0,68,6,2,3,2
0,0.3374958677685951,0.37083529411764704,1,1,6,16,0,0,70,10,2,3,3
0,0.22132142857142859,0.3734770642201835,0,0,5,16,0,0,100,9,0,3,6
0,0.296085,0.37008181818181823,1,0,5,16,0,0,101,7,1,3,7
0,0.22844,0.36674774774774777,0,0,5,16,0,0,105,2,2,3,8
0,0.15638461538461537,0.3665232558139535,0,1,6,16,0,0,74,9,0,3,4
0,0.2799056603773585,0.36231034482758623,1,1,6,16,0,0,76,7,1,3,5
0,0.3961891891891892,0.3581931818181818,1,1,6,16,0,0,80,3,2,3,6
1.979,0.3686666666666667,0.38114285714285717,0,0,5,16,0,0,107,8,0,3,9
1.238,0.2706878612716763,0.38872566371681416,1,0,5,16,0,0,109,6,0,4,1
1.238,0.3568466257668712,0.39617543859649124,0,0,5,16,0,0,115,4,0,4,2
0,0.26607386363636365,0.33880263157894736,1,0,2,17,0,0,2,6,0,1,1
0,0.3503975903614458,0.33440259740259737,0,0,2,17,0,0,7,4,1,1,2
0,0.3278371040723982,0.3301153846153846,0,0,2,17,0,0,15,10,2,1,3
0.883,0.26964,0.30362910798122067,0,1,6,17,0,0,1,4,0,1,1
0,0.24337894736842103,0.3022102803738318,1,1,6,17,0,0,6,6,0,1,2
0,0.33200813008130087,0.3008046511627907,1,1,6,17,0,0,10,3,1,1,3
0.699,0.2961960784313725,0.30264814814814817,0,1,6,17,0,0,15,10,2,1,4
0,0.2747222222222222,0.30125345622119815,1,1,6,17,0,0,20,7,2,1,5
0,0.3986122448979592,0.3259367088607595,0,0,2,17,0,0,19,3,0,1,4
0.699,0.3531326530612245,0.3306,1,0,2,17,0,0,23,5,1,1,5
0.728,0.2373578947368421,0.3355061728395062,1,0,2,17,0,0,24,7,1,1,6
0,0.2917093596059113,0.3314146341463414,1,0,2,17,0,0,26,9,1,1,7
0,0.17775757575757575,0.29987155963302753,0,1,6,17,0,0,22,9,0,1,6
0.883,0.2962315789473684,0.30253424657534245,1,1,6,17,0,0,24,5,1,1,7
0,0.20820454545454545,0.3011590909090909,0,1,6,17,0,0,29,8,2,1,8
0.699,0.14793548387096775,0.3029592760180995,1,1,6,17,0,0,34,2,0,1,9
0.883,0.27450793650793653,0.3055720720720721,0,1,6,17,0,0,37,4,0,2,1
0,0.24084375,0.3042017937219731,1,1,6,17,0,0,40,6,0,2,2
0,0.32933064516129035,0.30284375,1,1,6,17,0,0,42,3,2,2,3
0.728,0.3003883495145631,0.3047333333333333,0,1,6,17,0,0,43,10,0,2,4
0,0.2722018348623853,0.30338495575221236,1,1,6,17,0,0,46,7,0,2,5
0,0.17252941176470588,0.3020484581497797,0,1,6,17,0,0,52,9,1,2,6
0.883,0.30234374999999997,0.30459649122807014,1,1,6,17,0,0,54,5,2,2,7
0,0.20357777777777777,0.3032663755458515,0,1,6,17,0,0,55,8,2,2,8
0,0.1433125,0.3019478260869565,1,1,6,17,0,0,58,2,0,2,9
0,0.2723464566929134,0.3006406926406926,0,1,6,17,0,0,64,4,1,3,1
1.238,0.25112371134020617,0.3046810344827586,1,1,6,17,0,0,69,6,2,3,2
0,0.32669600000000004,0.3033733905579399,1,1,6,17,0,0,72,3,2,3,3
0,0.2975,0.302076923076923,0,1,6,17,0,0,76,10,0,3,4
0,0.2697272727272727,0.3007914893617021,1,1,6,17,0,0,81,7,1,3,5
0,0.1676,0.29951694915254234,0,1,6,17,0,0,83,9,2,3,6
0,0.29922680412371133,0.298253164556962,1,1,6,17,0,0,84,5,0,3,7
0,0.19915217391304346,0.297,0,1,6,17,0,0,90,8,1,3,8
0,0.13896969696969697,0.2957573221757322,1,1,6,17,0,0,94,2,2,3,9
0,0.3433809523809524,0.33560215053763437,1,0,6,26,0,0,2,4,0,1,1
0,0.4274444444444444,0.332031914893617,1,0,6,26,0,0,7,5,1,1,2
0.699,0.32808860759493674,0.33589473684210525,1,0,6,26,0,0,14,6,2,1,3
0,0.3082079646017699,0.33239583333333333,1,0,6,26,0,0,16,3,2,1,4
0,0.3417209302325581,0.3289690721649485,1,0,6,26,0,0,18,10,2,1,5
0,0.26812403100775195,0.2975882352941176,0,1,6,26,0,0,10,4,0,1,1
1.238,0.2585555555555556,0.30152301255230124,1,1,6,26,0,0,12,6,1,1,2
0,0.328503937007874,0.3002666666666666,1,1,6,26,0,0,18,3,1,1,3
0.883,0.30681132075471695,0.30268464730290456,0,1,6,26,0,0,22,10,2,1,4
0,0.2649107142857143,0.30143388429752066,1,1,6,26,0,0,25,7,2,1,5
1.238,0.24116101694915254,0.3382448979591837,0,0,6,26,0,0,20,9,0,1,6
0,0.2578857142857143,0.33482828282828286,1,0,6,26,0,0,24,7,0,1,7
0,0.21832258064516127,0.33148000000000005,1,0,6,26,0,0,28,2,1,1,8
0,0.27777,0.3281980198019802,1,0,6,26,0,0,29,8,2,1,9
0,0.1513936170212766,0.3001934156378601,0,1,6,26,0,0,31,9,0,1,6
0,0.29318181818181815,0.29896311475409837,1,1,6,26,0,0,36,5,1,1,7
0,0.19085416666666666,0.29774285714285714,0,1,6,26,0,0,40,8,2,1,8
